order_id,customer_id,order_date,amount,refund_amount,status,product,payment_method
1608,478,2024-11-13,29.99,0.0,completed,Premium Plan,paypal
1609,310,2023-08-15,9.99,0.0,completed,Basic Plan,bank_transfer
1610,456,2024-04-22,9.99,9.99,refunded,Basic Plan,credit_card
1611,482,2024-04-04,9.99,0.0,completed,Basic Plan,paypal
1612,313,2023-09-13,0.0,0.0,refunded,Free Plan,paypal
1613,413,2023-12-24,9.99,0.0,completed,Basic Plan,bank_transfer
1614,206,2022-11-19,29.99,0.0,completed,Premium Plan,credit_card
1615,445,2024-05-12,0.0,0.0,refunded,Free Plan,credit_card
1616,189,2023-08-20,9.99,0.0,completed,Basic Plan,bank_transfer
1617,446,2024-09-08,0.0,0.0,completed,Free Plan,bank_transfer
1618,97,2024-06-21,29.99,29.99,refunded,Premium Plan,paypal
1619,9,2024-09-25,0.0,0.0,completed,Free Plan,credit_card
1620,497,2023-11-17,9.99,0.0,completed,Basic Plan,credit_card
1621,311,2024-03-16,9.99,0.0,completed,Basic Plan,bank_transfer
1622,407,2023-07-12,9.99,0.0,completed,Basic Plan,paypal
1623,338,2023-06-16,0.0,0.0,completed,Free Plan,paypal
1624,311,2023-05-24,9.99,0.0,completed,Basic Plan,bank_transfer
1625,449,2024-12-09,9.99,0.0,completed,Basic Plan,bank_transfer
1626,259,2024-09-10,0.0,0.0,completed,Free Plan,credit_card
1627,155,2024-07-29,29.99,0.0,completed,Premium Plan,bank_transfer
1628,448,2024-11-19,29.99,0.0,completed,Premium Plan,paypal
1629,489,2023-06-11,29.99,0.0,completed,Premium Plan,bank_transfer
1630,124,2023-06-29,9.99,0.0,completed,Basic Plan,bank_transfer
1631,359,2023-06-27,0.0,0.0,completed,Free Plan,bank_transfer
1632,15,2022-10-22,9.99,9.99,refunded,Basic Plan,paypal
1633,463,2024-10-02,0.0,0.0,completed,Free Plan,credit_card
1634,369,2023-03-30,9.99,0.0,completed,Basic Plan,bank_transfer
1635,64,2022-10-17,29.99,29.99,refunded,Premium Plan,bank_transfer
1636,372,2024-12-19,9.99,0.0,completed,Basic Plan,bank_transfer
1637,171,2024-08-20,0.0,0.0,refunded,Free Plan,bank_transfer
1638,34,2024-08-29,9.99,0.0,completed,Basic Plan,bank_transfer
1639,381,2024-12-25,0.0,0.0,completed,Free Plan,bank_transfer
1640,329,2024-09-13,0.0,0.0,completed,Free Plan,paypal
1641,414,2024-02-10,0.0,0.0,completed,Free Plan,credit_card
1642,149,2024-08-11,0.0,0.0,completed,Free Plan,paypal
1643,380,2024-05-28,9.99,9.99,refunded,Basic Plan,bank_transfer
1644,483,2024-09-05,9.99,0.0,completed,Basic Plan,credit_card
1645,437,2024-03-25,29.99,29.99,refunded,Premium Plan,bank_transfer
1646,378,2023-12-05,29.99,0.0,completed,Premium Plan,bank_transfer
1647,275,2023-02-06,0.0,0.0,cancelled,Free Plan,paypal
1648,164,2024-09-10,0.0,0.0,completed,Free Plan,bank_transfer
1649,479,2023-06-02,9.99,0.0,completed,Basic Plan,bank_transfer
1650,303,2024-10-05,9.99,0.0,completed,Basic Plan,credit_card
1651,276,2024-08-24,0.0,0.0,completed,Free Plan,paypal
1652,429,2023-02-13,9.99,0.0,completed,Basic Plan,paypal
1653,76,2024-11-14,0.0,0.0,completed,Free Plan,bank_transfer
1654,341,2024-12-31,29.99,0.0,completed,Premium Plan,paypal
1655,159,2024-01-19,9.99,9.99,refunded,Basic Plan,credit_card
1656,141,2024-11-23,29.99,0.0,completed,Premium Plan,credit_card
1657,254,2024-02-02,0.0,0.0,completed,Free Plan,paypal
1658,31,2024-10-17,29.99,0.0,completed,Premium Plan,bank_transfer
1659,108,2023-05-18,9.99,0.0,completed,Basic Plan,credit_card
1660,473,2024-12-24,29.99,0.0,completed,Premium Plan,paypal
1661,373,2023-05-16,9.99,0.0,completed,Basic Plan,bank_transfer
1662,468,2023-01-24,9.99,9.99,refunded,Basic Plan,bank_transfer
1663,201,2024-12-13,0.0,0.0,completed,Free Plan,paypal
1664,179,2024-01-15,9.99,0.0,completed,Basic Plan,bank_transfer
1665,373,2023-01-24,9.99,0.0,completed,Basic Plan,credit_card
1666,359,2024-10-09,0.0,0.0,completed,Free Plan,credit_card
1667,166,2022-06-13,9.99,0.0,cancelled,Basic Plan,bank_transfer
1668,156,2023-08-16,29.99,0.0,completed,Premium Plan,bank_transfer
1669,71,2023-08-03,9.99,0.0,completed,Basic Plan,paypal
1670,460,2023-03-19,9.99,0.0,completed,Basic Plan,bank_transfer
1671,101,2024-08-13,0.0,0.0,completed,Free Plan,paypal
1672,372,2023-11-16,9.99,0.0,completed,Basic Plan,credit_card
1673,193,2024-09-03,0.0,0.0,completed,Free Plan,credit_card
1674,475,2023-09-28,0.0,0.0,completed,Free Plan,paypal
1675,92,2023-12-05,9.99,0.0,completed,Basic Plan,bank_transfer
1676,333,2024-01-17,0.0,0.0,completed,Free Plan,credit_card
1677,322,2024-11-14,9.99,0.0,completed,Basic Plan,credit_card
1678,61,2024-12-06,9.99,0.0,completed,Basic Plan,paypal
1679,353,2024-04-23,29.99,29.99,refunded,Premium Plan,bank_transfer
1680,382,2024-04-08,0.0,0.0,completed,Free Plan,bank_transfer
1681,338,2023-06-05,0.0,0.0,completed,Free Plan,bank_transfer
1682,196,2023-10-14,29.99,0.0,completed,Premium Plan,paypal
1683,189,2022-05-26,9.99,0.0,completed,Basic Plan,credit_card
1684,63,2024-08-31,9.99,0.0,completed,Basic Plan,bank_transfer
1685,116,2022-09-13,0.0,0.0,completed,Free Plan,bank_transfer
1686,246,2023-04-10,9.99,0.0,completed,Basic Plan,credit_card
1687,407,2024-12-17,9.99,0.0,completed,Basic Plan,paypal
1688,331,2024-09-28,0.0,0.0,completed,Free Plan,credit_card
1689,51,2024-03-10,9.99,0.0,completed,Basic Plan,bank_transfer
1690,95,2024-05-08,0.0,0.0,cancelled,Free Plan,credit_card
1691,202,2024-11-03,29.99,0.0,cancelled,Premium Plan,bank_transfer
1692,251,2023-04-18,9.99,0.0,completed,Basic Plan,bank_transfer
1693,276,2022-10-05,0.0,0.0,completed,Free Plan,credit_card
1694,495,2024-12-31,9.99,0.0,completed,Basic Plan,bank_transfer
1695,356,2023-06-23,9.99,0.0,completed,Basic Plan,paypal
1696,410,2024-10-04,0.0,0.0,completed,Free Plan,credit_card
1697,295,2024-12-09,0.0,0.0,completed,Free Plan,credit_card
1698,288,2023-06-19,0.0,0.0,cancelled,Free Plan,credit_card
1699,44,2024-12-29,29.99,0.0,completed,Premium Plan,paypal
1700,187,2024-12-05,9.99,0.0,completed,Basic Plan,paypal
1701,484,2024-12-07,29.99,0.0,completed,Premium Plan,paypal
1702,24,2024-11-04,0.0,0.0,cancelled,Free Plan,paypal
1703,338,2024-09-02,0.0,0.0,completed,Free Plan,bank_transfer
1704,252,2024-11-24,0.0,0.0,completed,Free Plan,paypal
1705,311,2024-05-10,9.99,0.0,completed,Basic Plan,bank_transfer
1706,51,2023-05-27,9.99,0.0,completed,Basic Plan,credit_card
1707,73,2024-01-28,0.0,0.0,cancelled,Free Plan,credit_card
1708,491,2023-04-25,0.0,0.0,completed,Free Plan,credit_card
1709,303,2024-10-22,9.99,0.0,completed,Basic Plan,bank_transfer
1710,319,2024-06-21,29.99,0.0,completed,Premium Plan,paypal
1711,134,2024-03-10,29.99,0.0,completed,Premium Plan,credit_card
1712,205,2024-12-19,0.0,0.0,completed,Free Plan,paypal
1713,347,2024-10-31,0.0,0.0,refunded,Free Plan,credit_card
1714,275,2023-03-07,0.0,0.0,completed,Free Plan,bank_transfer
1715,138,2024-12-07,0.0,0.0,completed,Free Plan,credit_card
1716,366,2024-12-12,9.99,0.0,completed,Basic Plan,bank_transfer
1717,421,2024-11-12,0.0,0.0,completed,Free Plan,paypal
1718,421,2024-09-27,0.0,0.0,completed,Free Plan,paypal
1719,195,2024-12-14,0.0,0.0,refunded,Free Plan,credit_card
1720,40,2024-06-13,9.99,0.0,completed,Basic Plan,credit_card
1721,351,2023-11-21,29.99,0.0,completed,Premium Plan,paypal
1722,328,2022-10-28,0.0,0.0,completed,Free Plan,paypal
1723,399,2024-07-16,0.0,0.0,completed,Free Plan,credit_card
1724,141,2024-03-29,29.99,0.0,completed,Premium Plan,credit_card
1725,194,2023-07-25,0.0,0.0,completed,Free Plan,credit_card
1726,90,2024-11-08,9.99,0.0,completed,Basic Plan,paypal
1727,302,2024-12-30,29.99,0.0,completed,Premium Plan,bank_transfer
1728,179,2024-11-27,9.99,0.0,completed,Basic Plan,paypal
1729,283,2024-11-28,0.0,0.0,completed,Free Plan,credit_card
1730,88,2024-01-30,0.0,0.0,refunded,Free Plan,paypal
1731,93,2023-08-21,29.99,0.0,cancelled,Premium Plan,bank_transfer
1732,496,2024-11-10,0.0,0.0,completed,Free Plan,bank_transfer
1733,452,2024-12-16,0.0,0.0,completed,Free Plan,bank_transfer
1734,66,2024-12-27,9.99,0.0,completed,Basic Plan,bank_transfer
1735,366,2024-11-28,9.99,0.0,completed,Basic Plan,credit_card
1736,194,2024-11-10,0.0,0.0,completed,Free Plan,credit_card
1737,471,2024-07-19,9.99,0.0,completed,Basic Plan,credit_card
1738,348,2024-08-17,9.99,0.0,completed,Basic Plan,paypal
1739,94,2024-12-24,29.99,29.99,refunded,Premium Plan,paypal
1740,258,2024-11-04,9.99,0.0,completed,Basic Plan,paypal
1741,267,2024-12-30,0.0,0.0,completed,Free Plan,credit_card
1742,157,2024-03-11,0.0,0.0,cancelled,Free Plan,paypal
1743,209,2024-12-19,0.0,0.0,completed,Free Plan,credit_card
1744,325,2024-03-19,9.99,0.0,completed,Basic Plan,credit_card
1745,484,2023-05-09,29.99,0.0,completed,Premium Plan,credit_card
1746,44,2024-05-01,29.99,0.0,completed,Premium Plan,paypal
1747,414,2023-06-27,0.0,0.0,refunded,Free Plan,paypal
1748,347,2024-11-22,0.0,0.0,refunded,Free Plan,credit_card
1749,246,2023-11-25,9.99,0.0,completed,Basic Plan,bank_transfer
1750,455,2024-04-27,0.0,0.0,completed,Free Plan,paypal
1751,8,2024-11-28,0.0,0.0,completed,Free Plan,bank_transfer
1752,4,2024-11-27,0.0,0.0,completed,Free Plan,bank_transfer
1753,384,2024-07-25,9.99,0.0,completed,Basic Plan,bank_transfer
1754,339,2024-12-27,9.99,0.0,cancelled,Basic Plan,bank_transfer
1755,351,2024-01-22,29.99,0.0,completed,Premium Plan,paypal
1756,494,2023-06-03,9.99,0.0,completed,Basic Plan,bank_transfer
1757,463,2024-08-22,0.0,0.0,completed,Free Plan,paypal
1758,430,2023-07-03,0.0,0.0,completed,Free Plan,credit_card
1759,217,2024-02-01,9.99,0.0,completed,Basic Plan,paypal
1760,497,2022-09-08,9.99,0.0,completed,Basic Plan,bank_transfer
1761,128,2022-10-28,29.99,0.0,completed,Premium Plan,paypal
1762,151,2024-01-19,0.0,0.0,completed,Free Plan,bank_transfer
1763,324,2024-10-10,0.0,0.0,completed,Free Plan,paypal
1764,476,2024-11-27,29.99,0.0,cancelled,Premium Plan,credit_card
1765,479,2024-05-12,9.99,0.0,cancelled,Basic Plan,paypal
1766,30,2023-06-03,29.99,0.0,completed,Premium Plan,paypal
1767,169,2024-04-30,0.0,0.0,completed,Free Plan,credit_card
1768,180,2024-11-07,0.0,0.0,completed,Free Plan,paypal
1769,5,2024-01-26,29.99,0.0,completed,Premium Plan,credit_card
1770,44,2023-09-24,29.99,0.0,completed,Premium Plan,credit_card
1771,211,2024-05-12,0.0,0.0,cancelled,Free Plan,credit_card
1772,80,2024-10-18,0.0,0.0,completed,Free Plan,credit_card
1773,241,2023-06-11,9.99,0.0,completed,Basic Plan,paypal
1774,220,2024-11-27,9.99,0.0,completed,Basic Plan,paypal
1775,56,2024-08-27,29.99,0.0,completed,Premium Plan,paypal
1776,83,2024-07-01,0.0,0.0,completed,Free Plan,paypal
1777,3,2024-08-08,9.99,0.0,cancelled,Basic Plan,bank_transfer
1778,102,2022-09-24,9.99,0.0,completed,Basic Plan,credit_card
1779,69,2023-07-17,0.0,0.0,completed,Free Plan,paypal
1780,462,2024-10-07,9.99,0.0,completed,Basic Plan,credit_card
1781,486,2024-05-09,9.99,9.99,refunded,Basic Plan,paypal
1782,61,2024-12-17,9.99,0.0,completed,Basic Plan,paypal
1783,410,2024-08-17,0.0,0.0,completed,Free Plan,paypal
1784,257,2024-08-26,9.99,9.99,refunded,Basic Plan,paypal
1785,68,2023-09-11,0.0,0.0,refunded,Free Plan,credit_card
1786,65,2024-12-05,9.99,0.0,completed,Basic Plan,credit_card
1787,393,2024-08-02,0.0,0.0,completed,Free Plan,bank_transfer
1788,425,2024-04-23,29.99,0.0,completed,Premium Plan,bank_transfer
1789,378,2023-12-09,29.99,0.0,completed,Premium Plan,paypal
1790,145,2023-07-28,9.99,0.0,completed,Basic Plan,paypal
1791,127,2024-03-28,0.0,0.0,completed,Free Plan,bank_transfer
1792,96,2023-05-29,29.99,0.0,completed,Premium Plan,credit_card
1793,443,2024-10-18,9.99,9.99,refunded,Basic Plan,credit_card
1794,342,2024-08-04,9.99,0.0,completed,Basic Plan,bank_transfer
1795,401,2024-09-05,29.99,0.0,completed,Premium Plan,bank_transfer
1796,313,2024-01-18,0.0,0.0,completed,Free Plan,bank_transfer
1797,323,2024-10-29,9.99,0.0,completed,Basic Plan,credit_card
1798,68,2024-07-05,0.0,0.0,completed,Free Plan,credit_card
1799,476,2023-11-15,29.99,0.0,completed,Premium Plan,bank_transfer
1800,103,2023-11-04,9.99,0.0,cancelled,Basic Plan,paypal
1801,209,2024-04-11,0.0,0.0,completed,Free Plan,bank_transfer
1802,119,2023-04-05,0.0,0.0,completed,Free Plan,paypal
1803,32,2023-10-05,0.0,0.0,completed,Free Plan,credit_card
1804,156,2022-08-25,29.99,0.0,completed,Premium Plan,paypal
1805,483,2024-11-04,9.99,0.0,completed,Basic Plan,credit_card
1806,164,2024-11-13,0.0,0.0,completed,Free Plan,credit_card
1807,1,2023-09-09,0.0,0.0,completed,Free Plan,paypal
1808,109,2024-12-16,29.99,0.0,completed,Premium Plan,bank_transfer
1809,52,2024-10-09,9.99,0.0,completed,Basic Plan,paypal
1810,187,2023-02-27,9.99,0.0,completed,Basic Plan,credit_card
1811,343,2023-11-17,9.99,0.0,completed,Basic Plan,credit_card
1812,170,2023-11-19,9.99,0.0,completed,Basic Plan,paypal
1813,381,2024-11-17,0.0,0.0,completed,Free Plan,paypal
1814,122,2024-07-10,9.99,0.0,completed,Basic Plan,paypal
1815,45,2024-06-21,0.0,0.0,completed,Free Plan,bank_transfer
1816,309,2024-02-22,9.99,0.0,completed,Basic Plan,bank_transfer
1817,419,2023-03-27,9.99,0.0,completed,Basic Plan,paypal
1818,474,2024-05-13,0.0,0.0,completed,Free Plan,bank_transfer
1819,317,2024-08-09,9.99,0.0,completed,Basic Plan,paypal
1820,390,2024-02-14,0.0,0.0,completed,Free Plan,credit_card
1821,23,2023-06-26,0.0,0.0,completed,Free Plan,bank_transfer
1822,365,2024-12-28,9.99,0.0,cancelled,Basic Plan,bank_transfer
1823,500,2024-02-21,9.99,0.0,cancelled,Basic Plan,paypal
1824,323,2024-12-11,9.99,0.0,completed,Basic Plan,paypal
1825,35,2023-10-21,0.0,0.0,completed,Free Plan,bank_transfer
1826,405,2022-02-16,0.0,0.0,completed,Free Plan,paypal
1827,357,2024-03-12,9.99,0.0,completed,Basic Plan,bank_transfer
1828,32,2024-07-22,0.0,0.0,refunded,Free Plan,credit_card
1829,380,2023-11-11,9.99,0.0,completed,Basic Plan,bank_transfer
1830,446,2024-09-27,0.0,0.0,refunded,Free Plan,credit_card
1831,225,2024-11-15,0.0,0.0,completed,Free Plan,bank_transfer
1832,400,2023-10-06,29.99,0.0,completed,Premium Plan,paypal
1833,106,2023-12-18,29.99,0.0,completed,Premium Plan,bank_transfer
1834,112,2023-06-10,29.99,0.0,cancelled,Premium Plan,bank_transfer
1835,234,2024-02-19,29.99,0.0,completed,Premium Plan,bank_transfer
1836,133,2023-12-19,29.99,0.0,cancelled,Premium Plan,paypal
1837,363,2023-05-30,0.0,0.0,completed,Free Plan,credit_card
1838,115,2023-06-21,0.0,0.0,completed,Free Plan,paypal
1839,21,2024-03-26,9.99,0.0,completed,Basic Plan,paypal
1840,475,2023-12-16,0.0,0.0,completed,Free Plan,credit_card
1841,329,2023-03-14,0.0,0.0,refunded,Free Plan,credit_card
1842,274,2024-11-28,9.99,0.0,completed,Basic Plan,paypal
1843,324,2024-09-27,0.0,0.0,completed,Free Plan,bank_transfer
1844,453,2024-12-29,9.99,0.0,completed,Basic Plan,credit_card
1845,210,2024-12-30,0.0,0.0,completed,Free Plan,paypal
1846,30,2024-03-05,29.99,0.0,cancelled,Premium Plan,paypal
1847,113,2024-10-14,0.0,0.0,completed,Free Plan,credit_card
1848,276,2022-08-29,0.0,0.0,completed,Free Plan,bank_transfer
1849,196,2024-11-05,29.99,0.0,completed,Premium Plan,bank_transfer
1850,325,2024-12-13,9.99,0.0,completed,Basic Plan,paypal
1851,113,2024-10-26,0.0,0.0,completed,Free Plan,bank_transfer
1852,323,2024-12-29,9.99,0.0,completed,Basic Plan,paypal
1853,119,2024-06-12,0.0,0.0,completed,Free Plan,paypal
1854,48,2024-04-03,0.0,0.0,completed,Free Plan,credit_card
1855,418,2024-02-09,29.99,0.0,completed,Premium Plan,paypal
1856,483,2024-09-22,9.99,0.0,completed,Basic Plan,credit_card
1857,159,2023-02-05,9.99,0.0,cancelled,Basic Plan,paypal
1858,352,2023-12-31,9.99,0.0,completed,Basic Plan,credit_card
1859,219,2023-02-17,29.99,0.0,completed,Premium Plan,bank_transfer
1860,497,2024-04-23,9.99,0.0,completed,Basic Plan,bank_transfer
1861,71,2024-05-21,9.99,0.0,completed,Basic Plan,credit_card
1862,309,2024-02-12,9.99,0.0,completed,Basic Plan,credit_card
1863,57,2024-11-04,9.99,0.0,completed,Basic Plan,bank_transfer
1864,479,2023-03-09,9.99,0.0,completed,Basic Plan,credit_card
1865,138,2024-03-31,0.0,0.0,refunded,Free Plan,bank_transfer
1866,7,2023-04-21,29.99,29.99,refunded,Premium Plan,credit_card
1867,278,2024-09-07,0.0,0.0,cancelled,Free Plan,bank_transfer
1868,44,2022-10-25,29.99,0.0,completed,Premium Plan,bank_transfer
1869,457,2024-12-20,0.0,0.0,cancelled,Free Plan,paypal
1870,170,2024-03-19,9.99,0.0,completed,Basic Plan,credit_card
1871,279,2024-06-20,9.99,0.0,completed,Basic Plan,credit_card
1872,11,2024-04-23,0.0,0.0,completed,Free Plan,paypal
1873,53,2024-11-23,29.99,0.0,cancelled,Premium Plan,paypal
1874,73,2023-03-29,0.0,0.0,cancelled,Free Plan,credit_card
1875,117,2024-09-23,9.99,0.0,completed,Basic Plan,paypal
1876,336,2024-11-07,29.99,0.0,completed,Premium Plan,bank_transfer
1877,197,2024-03-14,0.0,0.0,completed,Free Plan,credit_card
1878,115,2023-08-18,0.0,0.0,refunded,Free Plan,paypal
1879,183,2023-10-03,0.0,0.0,completed,Free Plan,credit_card
1880,185,2024-10-26,29.99,29.99,refunded,Premium Plan,credit_card
1881,459,2024-05-02,9.99,0.0,completed,Basic Plan,credit_card
1882,220,2024-05-26,9.99,0.0,completed,Basic Plan,credit_card
1883,348,2024-02-11,9.99,0.0,completed,Basic Plan,bank_transfer
1884,352,2024-04-25,9.99,0.0,completed,Basic Plan,paypal
1885,179,2023-03-27,9.99,0.0,completed,Basic Plan,paypal
1886,339,2024-03-19,9.99,9.99,refunded,Basic Plan,bank_transfer
1887,409,2022-12-12,0.0,0.0,completed,Free Plan,credit_card
1888,399,2024-10-22,0.0,0.0,completed,Free Plan,credit_card
1889,200,2024-01-11,0.0,0.0,completed,Free Plan,paypal
1890,418,2023-12-15,29.99,0.0,completed,Premium Plan,paypal
1891,492,2024-11-29,9.99,0.0,completed,Basic Plan,credit_card
1892,166,2022-11-11,9.99,0.0,completed,Basic Plan,paypal
1893,181,2023-04-26,29.99,0.0,completed,Premium Plan,paypal
1894,356,2024-02-17,9.99,0.0,completed,Basic Plan,bank_transfer
1895,171,2024-07-29,0.0,0.0,cancelled,Free Plan,bank_transfer
1896,472,2023-08-29,0.0,0.0,completed,Free Plan,bank_transfer
1897,255,2024-11-28,0.0,0.0,completed,Free Plan,credit_card
1898,197,2024-02-28,0.0,0.0,completed,Free Plan,paypal
1899,270,2024-06-06,0.0,0.0,completed,Free Plan,bank_transfer
1900,113,2024-08-26,0.0,0.0,completed,Free Plan,credit_card
1901,105,2022-12-23,9.99,0.0,completed,Basic Plan,paypal
1902,491,2023-04-24,0.0,0.0,refunded,Free Plan,credit_card
1903,467,2024-07-05,0.0,0.0,completed,Free Plan,credit_card
1904,151,2024-08-06,0.0,0.0,completed,Free Plan,bank_transfer
1905,498,2024-12-31,0.0,0.0,cancelled,Free Plan,credit_card
1906,108,2023-05-17,9.99,0.0,completed,Basic Plan,credit_card
1907,61,2024-11-30,9.99,0.0,completed,Basic Plan,credit_card
1908,357,2024-08-10,9.99,0.0,completed,Basic Plan,bank_transfer
1909,55,2024-11-28,29.99,0.0,completed,Premium Plan,paypal
1910,429,2024-03-03,9.99,0.0,cancelled,Basic Plan,credit_card
1911,76,2024-03-18,0.0,0.0,completed,Free Plan,credit_card
1912,40,2024-02-02,9.99,0.0,completed,Basic Plan,paypal
1913,77,2024-08-08,9.99,0.0,completed,Basic Plan,bank_transfer
1914,72,2024-11-15,29.99,0.0,completed,Premium Plan,paypal
1915,241,2023-06-28,9.99,0.0,completed,Basic Plan,paypal
1916,401,2024-08-13,29.99,0.0,completed,Premium Plan,credit_card
1917,31,2024-12-29,29.99,0.0,completed,Premium Plan,bank_transfer
1918,385,2024-11-20,0.0,0.0,completed,Free Plan,credit_card
1919,203,2024-10-24,0.0,0.0,completed,Free Plan,paypal
1920,284,2024-10-09,0.0,0.0,cancelled,Free Plan,bank_transfer
1921,157,2024-05-26,0.0,0.0,completed,Free Plan,credit_card
1922,140,2023-10-14,0.0,0.0,completed,Free Plan,credit_card
1923,381,2024-08-13,0.0,0.0,completed,Free Plan,credit_card
1924,113,2024-11-12,0.0,0.0,completed,Free Plan,bank_transfer
1925,500,2024-06-09,9.99,0.0,completed,Basic Plan,credit_card
1926,419,2024-10-16,9.99,0.0,completed,Basic Plan,bank_transfer
1927,329,2023-08-21,0.0,0.0,cancelled,Free Plan,credit_card
1928,28,2024-07-21,29.99,0.0,completed,Premium Plan,paypal
1929,100,2024-09-18,0.0,0.0,completed,Free Plan,credit_card
1930,186,2024-01-14,29.99,0.0,completed,Premium Plan,paypal
1931,15,2023-01-11,9.99,0.0,completed,Basic Plan,bank_transfer
1932,55,2024-06-28,29.99,0.0,completed,Premium Plan,credit_card
1933,388,2024-05-02,29.99,0.0,completed,Premium Plan,credit_card
1934,327,2024-03-24,0.0,0.0,completed,Free Plan,credit_card
1935,292,2022-06-09,9.99,0.0,completed,Basic Plan,paypal
1936,24,2023-07-11,0.0,0.0,completed,Free Plan,paypal
1937,5,2024-06-05,29.99,0.0,completed,Premium Plan,paypal
1938,257,2023-03-01,9.99,0.0,completed,Basic Plan,paypal
1939,372,2024-08-02,9.99,9.99,refunded,Basic Plan,bank_transfer
1940,346,2023-11-19,29.99,0.0,completed,Premium Plan,bank_transfer
1941,258,2024-09-17,9.99,0.0,completed,Basic Plan,credit_card
1942,13,2024-07-18,9.99,0.0,completed,Basic Plan,credit_card
1943,149,2024-08-30,0.0,0.0,completed,Free Plan,paypal
1944,41,2024-12-02,0.0,0.0,completed,Free Plan,bank_transfer
1945,119,2023-03-23,0.0,0.0,cancelled,Free Plan,bank_transfer
1946,73,2023-09-08,0.0,0.0,refunded,Free Plan,bank_transfer
1947,265,2024-10-22,9.99,9.99,refunded,Basic Plan,paypal
1948,230,2024-12-27,29.99,0.0,completed,Premium Plan,paypal
1949,185,2023-12-24,29.99,0.0,cancelled,Premium Plan,paypal
1950,21,2024-12-09,9.99,0.0,completed,Basic Plan,bank_transfer
1951,199,2024-08-21,0.0,0.0,completed,Free Plan,bank_transfer
1952,311,2023-01-21,9.99,9.99,refunded,Basic Plan,bank_transfer
1953,322,2024-07-22,9.99,0.0,completed,Basic Plan,credit_card
1954,74,2024-09-13,29.99,0.0,completed,Premium Plan,credit_card
1955,256,2024-09-22,9.99,0.0,completed,Basic Plan,credit_card
1956,479,2023-11-22,9.99,0.0,completed,Basic Plan,paypal
1957,296,2024-08-25,0.0,0.0,completed,Free Plan,credit_card
1958,92,2024-11-06,9.99,0.0,completed,Basic Plan,paypal
1959,243,2023-04-25,9.99,0.0,completed,Basic Plan,paypal
1960,333,2023-06-28,0.0,0.0,refunded,Free Plan,bank_transfer
1961,250,2022-10-11,0.0,0.0,completed,Free Plan,paypal
1962,206,2024-05-25,29.99,0.0,cancelled,Premium Plan,bank_transfer
1963,67,2024-09-12,9.99,0.0,completed,Basic Plan,bank_transfer
1964,488,2023-08-10,9.99,0.0,completed,Basic Plan,bank_transfer
1965,212,2023-10-19,9.99,0.0,completed,Basic Plan,bank_transfer
1966,22,2024-11-18,0.0,0.0,refunded,Free Plan,credit_card
1967,380,2024-12-17,9.99,0.0,completed,Basic Plan,bank_transfer
1968,5,2024-02-23,29.99,0.0,cancelled,Premium Plan,paypal
1969,193,2024-06-26,0.0,0.0,completed,Free Plan,credit_card
1970,115,2024-06-06,0.0,0.0,cancelled,Free Plan,bank_transfer
1971,48,2023-11-05,0.0,0.0,completed,Free Plan,bank_transfer
1972,274,2024-12-20,9.99,0.0,completed,Basic Plan,credit_card
1973,375,2023-11-03,0.0,0.0,cancelled,Free Plan,paypal
1974,394,2024-08-31,0.0,0.0,completed,Free Plan,paypal
1975,34,2024-03-15,9.99,0.0,completed,Basic Plan,bank_transfer
1976,249,2023-09-08,0.0,0.0,completed,Free Plan,paypal
1977,59,2023-07-25,0.0,0.0,completed,Free Plan,bank_transfer
1978,80,2023-12-17,0.0,0.0,completed,Free Plan,credit_card
1979,164,2024-05-29,0.0,0.0,completed,Free Plan,bank_transfer
1980,397,2023-08-23,9.99,0.0,completed,Basic Plan,paypal
1981,405,2024-06-01,0.0,0.0,refunded,Free Plan,credit_card
1982,28,2022-11-23,29.99,0.0,cancelled,Premium Plan,bank_transfer
1983,217,2023-06-15,9.99,0.0,completed,Basic Plan,credit_card
1984,43,2024-11-10,29.99,0.0,completed,Premium Plan,paypal
1985,42,2023-09-16,9.99,0.0,cancelled,Basic Plan,paypal
1986,447,2024-06-30,9.99,0.0,completed,Basic Plan,bank_transfer
1987,458,2023-04-16,9.99,0.0,completed,Basic Plan,credit_card
1988,48,2024-01-25,0.0,0.0,completed,Free Plan,paypal
1989,85,2024-12-10,0.0,0.0,completed,Free Plan,paypal
1990,247,2024-11-28,29.99,0.0,completed,Premium Plan,credit_card
1991,495,2024-12-31,9.99,0.0,completed,Basic Plan,bank_transfer
1992,293,2024-05-27,29.99,0.0,cancelled,Premium Plan,bank_transfer
1993,401,2024-09-29,29.99,0.0,completed,Premium Plan,bank_transfer
1994,297,2024-08-25,9.99,0.0,completed,Basic Plan,bank_transfer
1995,422,2023-11-19,29.99,0.0,completed,Premium Plan,paypal
1996,479,2023-06-24,9.99,0.0,completed,Basic Plan,paypal
1997,59,2024-04-12,0.0,0.0,completed,Free Plan,bank_transfer
1998,2,2024-09-06,0.0,0.0,refunded,Free Plan,credit_card
1999,325,2024-09-25,9.99,0.0,completed,Basic Plan,bank_transfer
2000,50,2022-09-16,0.0,0.0,completed,Free Plan,credit_card
