spend_id,campaign_id,spend_date,daily_spend,impressions,clicks,conversions,cpc,ctr
1761,33,2023-03-22,546.95,3874,302,30,1.81,0.078
1762,33,2023-03-23,628.69,5433,509,30,1.24,0.0938
1763,33,2023-03-24,635.7,6302,384,21,1.66,0.061
1764,33,2023-03-25,736.61,2143,176,25,4.19,0.0823
1765,33,2023-03-26,519.21,756,81,9,6.41,0.1083
1766,33,2023-03-27,729.65,940,37,5,19.72,0.0401
1767,33,2023-03-28,824.49,5466,113,5,7.3,0.0207
1768,33,2023-03-29,653.9,8000,464,46,1.41,0.0581
1769,33,2023-03-30,545.86,2982,316,20,1.73,0.1063
1770,33,2023-03-31,893.67,3470,109,6,8.2,0.0316
1771,33,2023-04-01,573.62,2444,247,11,2.32,0.1011
1772,33,2023-04-02,862.33,3647,300,31,2.87,0.0823
1773,33,2023-04-03,745.21,6787,661,76,1.13,0.0975
1774,33,2023-04-04,622.53,3398,300,44,2.08,0.0886
1775,33,2023-04-05,544.21,3298,355,15,1.53,0.1078
1776,33,2023-04-06,569.11,3467,155,10,3.67,0.045
1777,33,2023-04-07,880.22,6840,811,97,1.09,0.1186
1778,33,2023-04-08,886.21,5529,588,75,1.51,0.1064
1779,33,2023-04-09,869.1,3895,392,23,2.22,0.1008
1780,34,2024-03-23,420.59,1776,94,11,4.47,0.0531
1781,34,2024-03-24,433.19,3281,112,7,3.87,0.0344
1782,34,2024-03-25,464.6,2947,262,16,1.77,0.089
1783,34,2024-03-26,317.79,7231,158,20,2.01,0.0219
1784,34,2024-03-27,427.07,6198,559,76,0.76,0.0903
1785,34,2024-03-28,382.95,1114,105,5,3.65,0.0949
1786,34,2024-03-29,458.8,5088,311,45,1.48,0.0611
1787,34,2024-03-30,310.44,504,32,1,9.7,0.0644
1788,34,2024-03-31,275.37,6573,572,17,0.48,0.0871
1789,34,2024-04-01,341.17,5885,374,30,0.91,0.0636
1790,34,2024-04-02,437.21,607,15,0,29.15,0.0253
1791,34,2024-04-03,391.35,2361,263,20,1.49,0.1118
1792,34,2024-04-04,372.61,4082,182,22,2.05,0.0448
1793,34,2024-04-05,452.65,2141,188,23,2.41,0.088
1794,34,2024-04-06,450.86,4902,397,51,1.14,0.081
1795,34,2024-04-07,405.99,1096,60,8,6.77,0.0551
1796,34,2024-04-08,328.79,2387,84,5,3.91,0.0353
1797,34,2024-04-09,277.76,4934,150,15,1.85,0.0304
1798,34,2024-04-10,379.89,3246,181,20,2.1,0.056
1799,34,2024-04-11,363.99,6742,246,27,1.48,0.0365
1800,34,2024-04-12,319.94,5667,375,52,0.85,0.0663
1801,34,2024-04-13,429.72,3178,261,34,1.65,0.0824
1802,34,2024-04-14,422.96,7541,443,36,0.95,0.0588
1803,34,2024-04-15,398.28,5499,530,28,0.75,0.0965
1804,34,2024-04-16,416.5,1050,63,3,6.61,0.0607
1805,34,2024-04-17,443.2,962,46,6,9.63,0.0481
1806,34,2024-04-18,477.58,1367,136,16,3.51,0.0997
1807,34,2024-04-19,442.22,2719,250,22,1.77,0.0923
1808,34,2024-04-20,490.57,3551,262,16,1.87,0.074
1809,34,2024-04-21,286.92,3391,363,50,0.79,0.1071
1810,34,2024-04-22,278.21,5160,561,65,0.5,0.1087
1811,34,2024-04-23,359.63,4755,171,24,2.1,0.0361
1812,34,2024-04-24,492.28,4985,474,40,1.04,0.0952
1813,34,2024-04-25,492.64,7873,718,65,0.69,0.0912
1814,34,2024-04-26,474.89,1278,60,5,7.91,0.0471
1815,34,2024-04-27,471.51,5310,263,11,1.79,0.0496
1816,34,2024-04-28,276.62,3478,387,50,0.71,0.1114
1817,34,2024-04-29,478.66,4816,208,17,2.3,0.0433
1818,34,2024-04-30,349.74,5702,248,9,1.41,0.0435
1819,34,2024-05-01,291.13,3296,103,12,2.83,0.0314
1820,34,2024-05-02,495.48,5679,668,74,0.74,0.1177
1821,34,2024-05-03,274.7,3432,83,10,3.31,0.0242
1822,34,2024-05-04,494.63,3561,230,29,2.15,0.0648
1823,34,2024-05-05,438.41,2903,304,16,1.44,0.1049
1824,34,2024-05-06,414.24,6265,177,20,2.34,0.0283
1825,34,2024-05-07,294.58,5520,277,19,1.06,0.0503
1826,34,2024-05-08,488.94,1420,62,4,7.89,0.0438
1827,34,2024-05-09,416.93,717,26,2,16.04,0.0373
1828,34,2024-05-10,428.42,2912,258,34,1.66,0.0887
1829,34,2024-05-11,481.72,6962,215,14,2.24,0.0309
1830,34,2024-05-12,420.94,6717,565,42,0.75,0.0842
1831,34,2024-05-13,463.4,3452,330,12,1.4,0.0956
1832,34,2024-05-14,493.76,3268,361,38,1.37,0.1108
1833,34,2024-05-15,400.37,7731,325,21,1.23,0.0421
1834,34,2024-05-16,401.68,1722,197,20,2.04,0.1147
1835,34,2024-05-17,359.59,2926,258,21,1.39,0.0884
1836,34,2024-05-18,398.14,2317,133,17,2.99,0.0576
1837,34,2024-05-19,430.76,4235,205,14,2.1,0.0485
1838,34,2024-05-20,439.5,1530,183,23,2.4,0.1199
1839,34,2024-05-21,441.25,6583,392,50,1.13,0.0597
1840,34,2024-05-22,304.14,2688,205,27,1.48,0.0764
1841,34,2024-05-23,464.11,2475,204,10,2.28,0.0826
1842,34,2024-05-24,426.89,5312,201,26,2.12,0.0379
1843,34,2024-05-25,445.96,832,72,9,6.19,0.0874
1844,34,2024-05-26,323.89,3155,156,8,2.08,0.0496
1845,35,2024-06-17,1552.04,6048,477,23,3.25,0.0789
1846,35,2024-06-18,1338.12,1806,132,9,10.14,0.0735
1847,35,2024-06-19,1039.22,1767,177,9,5.87,0.1006
1848,35,2024-06-20,1098.39,7380,180,15,6.1,0.0245
1849,35,2024-06-21,904.28,5983,480,21,1.88,0.0804
1850,35,2024-06-22,1149.62,814,35,2,32.85,0.044
1851,35,2024-06-23,1426.98,3347,399,37,3.58,0.1195
1852,35,2024-06-24,1009.37,609,17,0,59.37,0.029
1853,35,2024-06-25,1495.23,5196,527,27,2.84,0.1015
1854,35,2024-06-26,1207.47,6191,449,20,2.69,0.0726
1855,35,2024-06-27,1292.03,7777,213,12,6.07,0.0275
1856,35,2024-06-28,1398.86,5902,687,26,2.04,0.1165
1857,35,2024-06-29,1417.04,5850,311,38,4.56,0.0533
1858,35,2024-06-30,1196.67,1173,32,3,37.4,0.0276
1859,35,2024-07-01,1540.07,3201,368,20,4.18,0.115
1860,35,2024-07-02,1418.59,2177,171,17,8.3,0.079
1861,35,2024-07-03,1159.9,7708,458,29,2.53,0.0594
1862,35,2024-07-04,919.02,6921,275,28,3.34,0.0399
1863,35,2024-07-05,1536.24,3336,145,8,10.59,0.0437
1864,35,2024-07-06,1330.26,5757,595,26,2.24,0.1035
1865,35,2024-07-07,1033.79,5722,250,16,4.14,0.0438
1866,35,2024-07-08,1457.49,6022,310,25,4.7,0.0515
1867,35,2024-07-09,1494.37,4431,251,21,5.95,0.0568
1868,35,2024-07-10,1305.96,3086,186,23,7.02,0.0606
1869,35,2024-07-11,907.51,7201,578,68,1.57,0.0803
1870,35,2024-07-12,1102.37,2326,154,16,7.16,0.0664
1871,35,2024-07-13,1266.02,7740,918,100,1.38,0.1187
1872,35,2024-07-14,1160.62,2946,82,5,14.15,0.0279
1873,35,2024-07-15,1131.57,5946,138,17,8.2,0.0233
1874,35,2024-07-16,1001.44,7012,311,21,3.22,0.0444
1875,35,2024-07-17,1473.52,5386,157,17,9.39,0.0292
1876,36,2022-07-03,347.17,5252,375,17,0.93,0.0716
1877,36,2022-07-04,331.39,6535,447,66,0.74,0.0684
1878,36,2022-07-05,306.46,5421,375,26,0.82,0.0693
1879,36,2022-07-06,526.19,3626,404,17,1.3,0.1117
1880,36,2022-07-07,335.74,7071,681,97,0.49,0.0963
1881,36,2022-07-08,423.16,6845,615,56,0.69,0.0899
1882,36,2022-07-09,491.28,5439,442,24,1.11,0.0813
1883,36,2022-07-10,550.14,2181,165,19,3.33,0.076
1884,36,2022-07-11,340.87,3767,268,20,1.27,0.0712
1885,36,2022-07-12,528.4,4639,303,32,1.74,0.0654
1886,36,2022-07-13,551.3,4060,139,14,3.97,0.0345
1887,36,2022-07-14,500.66,6034,209,9,2.4,0.0347
1888,36,2022-07-15,495.14,3640,102,4,4.85,0.0282
1889,36,2022-07-16,499.98,4827,244,14,2.05,0.0507
1890,36,2022-07-17,365.63,4931,535,47,0.68,0.1087
1891,36,2022-07-18,322.14,3071,134,12,2.4,0.0437
1892,36,2022-07-19,301.34,5689,545,79,0.55,0.0959
1893,36,2022-07-20,323.2,6456,592,33,0.55,0.0918
1894,36,2022-07-21,508.87,3544,222,8,2.29,0.0628
1895,36,2022-07-22,511.46,4268,321,43,1.59,0.0754
1896,36,2022-07-23,372.76,3892,365,12,1.02,0.0938
1897,36,2022-07-24,354.65,7173,278,35,1.28,0.0388
1898,36,2022-07-25,336.2,6120,350,47,0.96,0.0573
1899,36,2022-07-26,508.33,4923,528,68,0.96,0.1073
1900,36,2022-07-27,445.18,4671,157,10,2.84,0.0338
1901,36,2022-07-28,306.53,1593,148,21,2.07,0.093
1902,36,2022-07-29,514.18,2096,174,16,2.96,0.0834
1903,36,2022-07-30,325.33,1058,82,3,3.97,0.0782
1904,36,2022-07-31,490.02,764,55,5,8.91,0.0723
1905,36,2022-08-01,460.66,4109,230,21,2.0,0.0561
1906,36,2022-08-02,448.66,2011,158,20,2.84,0.0786
1907,36,2022-08-03,391.87,5783,552,30,0.71,0.0956
1908,36,2022-08-04,344.72,799,57,7,6.05,0.0724
1909,36,2022-08-05,485.08,7064,266,16,1.82,0.0377
1910,36,2022-08-06,322.07,1723,143,16,2.25,0.0833
1911,36,2022-08-07,527.69,4517,124,16,4.26,0.0277
1912,36,2022-08-08,541.0,5355,571,55,0.95,0.1067
1913,36,2022-08-09,466.83,7376,591,78,0.79,0.0802
1914,36,2022-08-10,500.88,1379,101,13,4.96,0.0736
1915,36,2022-08-11,538.69,4275,87,12,6.19,0.0205
1916,36,2022-08-12,375.57,6461,374,43,1.0,0.0579
1917,36,2022-08-13,495.06,4786,504,53,0.98,0.1053
1918,36,2022-08-14,429.67,6708,382,29,1.12,0.057
1919,36,2022-08-15,493.91,4259,245,28,2.02,0.0577
1920,36,2022-08-16,529.83,856,78,9,6.79,0.0918
1921,36,2022-08-17,343.16,7378,461,40,0.74,0.0625
1922,36,2022-08-18,321.79,3041,221,27,1.46,0.0727
1923,36,2022-08-19,464.36,3853,321,33,1.45,0.0834
1924,36,2022-08-20,351.79,3634,409,22,0.86,0.1126
1925,36,2022-08-21,332.65,1664,66,6,5.04,0.0403
1926,36,2022-08-22,324.69,3148,211,21,1.54,0.0671
1927,36,2022-08-23,427.95,2275,154,12,2.78,0.0679
1928,36,2022-08-24,342.97,3426,131,10,2.62,0.0383
1929,36,2022-08-25,314.32,1273,113,3,2.78,0.0889
1930,36,2022-08-26,492.14,826,86,12,5.72,0.1046
1931,36,2022-08-27,406.33,1090,26,2,15.63,0.0239
1932,36,2022-08-28,420.6,2623,156,9,2.7,0.0597
1933,36,2022-08-29,339.98,7647,375,26,0.91,0.0491
1934,36,2022-08-30,415.41,2469,215,23,1.93,0.0873
1935,36,2022-08-31,304.15,5366,320,11,0.95,0.0597
1936,36,2022-09-01,313.27,1248,62,6,5.05,0.0497
1937,37,2024-06-30,666.7,5844,188,8,3.55,0.0323
1938,37,2024-07-01,622.5,6204,741,43,0.84,0.1195
1939,37,2024-07-02,841.44,5896,633,53,1.33,0.1074
1940,37,2024-07-03,665.61,3287,266,12,2.5,0.0812
1941,37,2024-07-04,802.15,6406,737,51,1.09,0.1152
1942,37,2024-07-05,958.68,5861,547,36,1.75,0.0933
1943,37,2024-07-06,970.19,828,63,7,15.4,0.0762
1944,37,2024-07-07,797.2,5730,398,48,2.0,0.0696
1945,37,2024-07-08,827.36,2804,142,10,5.83,0.0508
1946,37,2024-07-09,704.3,1582,125,17,5.63,0.0792
1947,37,2024-07-10,720.24,6664,548,51,1.31,0.0823
1948,37,2024-07-11,626.08,3114,121,14,5.17,0.0391
1949,37,2024-07-12,945.57,7113,528,47,1.79,0.0743
1950,37,2024-07-13,706.02,1776,103,14,6.85,0.0584
1951,37,2024-07-14,701.15,780,33,4,21.25,0.0426
1952,37,2024-07-15,615.16,5265,276,12,2.23,0.0524
1953,37,2024-07-16,730.56,6335,527,30,1.39,0.0832
1954,37,2024-07-17,620.84,2229,166,17,3.74,0.0748
1955,37,2024-07-18,560.94,4421,523,44,1.07,0.1185
1956,37,2024-07-19,625.33,3516,257,23,2.43,0.0733
1957,37,2024-07-20,968.49,3401,264,20,3.67,0.0779
1958,37,2024-07-21,957.7,3912,139,11,6.89,0.0357
1959,37,2024-07-22,815.74,2664,79,8,10.33,0.0299
1960,37,2024-07-23,660.63,5556,259,25,2.55,0.0468
1961,37,2024-07-24,601.23,6749,322,42,1.87,0.0479
1962,37,2024-07-25,757.62,1096,57,6,13.29,0.0528
1963,37,2024-07-26,636.64,506,41,1,15.53,0.081
1964,37,2024-07-27,582.75,5115,171,23,3.41,0.0336
1965,37,2024-07-28,713.12,3499,362,14,1.97,0.1036
1966,37,2024-07-29,752.42,4676,113,8,6.66,0.0243
1967,37,2024-07-30,629.45,5621,557,64,1.13,0.0991
1968,37,2024-07-31,587.49,2479,258,24,2.28,0.1044
1969,37,2024-08-01,966.33,3641,416,31,2.32,0.1144
1970,37,2024-08-02,554.74,2733,108,6,5.14,0.0397
1971,37,2024-08-03,864.35,1124,129,17,6.7,0.1156
1972,37,2024-08-04,989.05,3319,171,15,5.78,0.0516
1973,37,2024-08-05,905.59,5212,488,61,1.86,0.0937
1974,37,2024-08-06,963.56,1654,40,2,24.09,0.0242
1975,37,2024-08-07,650.87,2689,309,12,2.11,0.1151
1976,37,2024-08-08,565.59,3166,64,7,8.84,0.0204
1977,37,2024-08-09,871.36,2736,227,33,3.84,0.0831
1978,37,2024-08-10,779.31,5787,663,20,1.18,0.1146
1979,37,2024-08-11,703.34,2011,119,12,5.91,0.0593
1980,37,2024-08-12,911.43,4443,459,19,1.99,0.1035
1981,37,2024-08-13,743.99,1869,111,6,6.7,0.0595
1982,37,2024-08-14,557.53,6256,183,6,3.05,0.0293
1983,37,2024-08-15,721.25,7981,886,62,0.81,0.1111
1984,37,2024-08-16,793.33,1351,117,7,6.78,0.087
1985,37,2024-08-17,621.6,592,33,3,18.84,0.0558
1986,37,2024-08-18,576.25,4583,304,41,1.9,0.0663
1987,37,2024-08-19,943.93,3121,208,25,4.54,0.0667
1988,37,2024-08-20,993.37,1195,44,5,22.58,0.0371
1989,37,2024-08-21,987.67,760,77,2,12.83,0.1018
1990,37,2024-08-22,856.94,5511,453,55,1.89,0.0824
1991,37,2024-08-23,626.09,7260,670,23,0.93,0.0924
1992,37,2024-08-24,713.32,859,47,4,15.18,0.0552
1993,37,2024-08-25,693.55,909,46,3,15.08,0.0509
1994,37,2024-08-26,980.27,5742,632,42,1.55,0.1101
1995,37,2024-08-27,795.51,7877,829,120,0.96,0.1053
1996,37,2024-08-28,690.11,1256,71,10,9.72,0.0572
1997,37,2024-08-29,542.7,7866,275,14,1.97,0.0351
1998,37,2024-08-30,604.0,4288,207,27,2.92,0.0484
1999,37,2024-08-31,836.49,3983,463,29,1.81,0.1163
2000,38,2023-11-12,2168.89,4036,178,23,12.18,0.0443
2001,38,2023-11-13,2272.5,3002,350,39,6.49,0.1166
2002,38,2023-11-14,2903.4,2604,102,5,28.46,0.0394
2003,38,2023-11-15,2639.98,7231,791,98,3.34,0.1094
2004,38,2023-11-16,2879.32,3282,392,19,7.35,0.1195
2005,38,2023-11-17,2801.97,2076,103,15,27.2,0.0497
2006,38,2023-11-18,2803.9,6876,258,17,10.87,0.0376
2007,38,2023-11-19,2318.09,7223,230,27,10.08,0.032
2008,38,2023-11-20,2912.14,2186,244,27,11.93,0.1117
2009,38,2023-11-21,2721.37,3898,318,41,8.56,0.0817
2010,38,2023-11-22,2578.38,4469,371,35,6.95,0.0831
2011,38,2023-11-23,2861.07,863,82,10,34.89,0.0957
2012,38,2023-11-24,2408.38,7290,679,58,3.55,0.0932
2013,38,2023-11-25,1730.05,7655,604,72,2.86,0.079
2014,38,2023-11-26,1962.58,995,30,3,65.42,0.0302
2015,38,2023-11-27,2473.86,3731,151,5,16.38,0.0405
2016,38,2023-11-28,1724.29,2958,192,13,8.98,0.065
2017,38,2023-11-29,2563.39,5595,661,73,3.88,0.1182
2018,38,2023-11-30,2847.73,2604,191,16,14.91,0.0734
2019,38,2023-12-01,1732.41,7227,640,40,2.71,0.0886
2020,38,2023-12-02,2617.27,1649,135,7,19.39,0.082
2021,38,2023-12-03,2509.05,553,64,4,39.2,0.1172
2022,38,2023-12-04,2122.39,1968,178,10,11.92,0.0906
2023,38,2023-12-05,2900.17,5827,190,26,15.26,0.0327
2024,38,2023-12-06,2595.31,4536,174,15,14.92,0.0384
2025,38,2023-12-07,1616.47,4715,190,11,8.51,0.0405
2026,38,2023-12-08,2381.18,5244,294,39,8.1,0.0562
2027,38,2023-12-09,1747.83,1908,193,18,9.06,0.1017
2028,38,2023-12-10,1823.13,7033,662,61,2.75,0.0942
2029,38,2023-12-11,2927.09,3280,371,27,7.89,0.1134
2030,38,2023-12-12,1806.92,2845,318,26,5.68,0.1119
2031,38,2023-12-13,2204.06,897,42,5,52.48,0.0471
2032,38,2023-12-14,1961.53,5525,269,33,7.29,0.0487
2033,38,2023-12-15,2316.67,1502,106,7,21.86,0.0707
2034,38,2023-12-16,2147.0,3611,387,16,5.55,0.1073
2035,38,2023-12-17,2284.85,6491,373,51,6.13,0.0575
2036,39,2022-04-28,517.57,804,27,3,19.17,0.0339
2037,39,2022-04-29,638.13,2694,192,26,3.32,0.0713
2038,39,2022-04-30,463.8,5972,401,38,1.16,0.0673
2039,39,2022-05-01,564.45,1465,79,4,7.14,0.0543
2040,39,2022-05-02,420.41,3085,287,28,1.46,0.0931
2041,39,2022-05-03,603.04,7113,371,24,1.63,0.0523
2042,39,2022-05-04,470.19,2972,92,10,5.11,0.0313
2043,39,2022-05-05,455.45,777,15,0,30.36,0.0203
2044,39,2022-05-06,516.89,7080,548,21,0.94,0.0774
2045,39,2022-05-07,517.28,4413,412,19,1.26,0.0934
2046,39,2022-05-08,629.24,5247,304,41,2.07,0.058
2047,39,2022-05-09,471.87,2636,82,8,5.75,0.0314
2048,39,2022-05-10,459.25,2689,160,7,2.87,0.0597
2049,39,2022-05-11,630.22,530,14,0,45.02,0.0266
2050,39,2022-05-12,613.88,2615,299,18,2.05,0.1144
2051,39,2022-05-13,566.83,7228,343,39,1.65,0.0476
2052,39,2022-05-14,684.44,3603,101,10,6.78,0.0281
2053,39,2022-05-15,419.7,5828,522,69,0.8,0.0897
2054,39,2022-05-16,443.17,2340,56,4,7.91,0.0243
2055,39,2022-05-17,545.22,2465,290,38,1.88,0.1179
2056,39,2022-05-18,388.42,6078,336,17,1.16,0.0554
2057,39,2022-05-19,666.74,2771,209,11,3.19,0.0755
2058,39,2022-05-20,647.89,2974,72,10,9.0,0.0244
2059,39,2022-05-21,504.81,7290,273,10,1.85,0.0376
2060,39,2022-05-22,579.14,7932,199,22,2.91,0.0251
2061,39,2022-05-23,613.24,2754,90,12,6.81,0.0327
2062,39,2022-05-24,625.06,983,96,13,6.51,0.098
2063,39,2022-05-25,557.38,3907,358,26,1.56,0.0918
2064,39,2022-05-26,620.16,5956,596,53,1.04,0.1002
2065,39,2022-05-27,467.07,4619,338,48,1.38,0.0732
2066,39,2022-05-28,501.56,6162,456,24,1.1,0.0741
2067,39,2022-05-29,617.92,2328,165,19,3.74,0.0709
2068,39,2022-05-30,574.04,3696,352,32,1.63,0.0953
2069,39,2022-05-31,430.81,2287,108,10,3.99,0.0475
2070,39,2022-06-01,565.47,7000,325,30,1.74,0.0465
2071,39,2022-06-02,547.77,7126,360,20,1.52,0.0506
2072,39,2022-06-03,590.2,7983,342,47,1.73,0.0429
2073,39,2022-06-04,622.38,5415,460,48,1.35,0.0851
2074,39,2022-06-05,383.0,3658,123,4,3.11,0.0338
2075,39,2022-06-06,502.82,2158,194,17,2.59,0.0902
2076,39,2022-06-07,464.98,7435,167,13,2.78,0.0225
2077,39,2022-06-08,395.98,1677,106,15,3.74,0.0634
2078,39,2022-06-09,550.8,2542,117,4,4.71,0.0463
2079,39,2022-06-10,590.97,4468,327,17,1.81,0.0732
2080,39,2022-06-11,470.89,6018,632,57,0.75,0.1051
2081,39,2022-06-12,544.95,3146,221,16,2.47,0.0703
2082,39,2022-06-13,697.93,7804,633,28,1.1,0.0812
2083,39,2022-06-14,601.93,2726,126,17,4.78,0.0463
2084,39,2022-06-15,558.43,5419,262,26,2.13,0.0485
2085,39,2022-06-16,382.75,4622,508,16,0.75,0.1101
2086,39,2022-06-17,648.0,7388,536,34,1.21,0.0726
2087,39,2022-06-18,441.92,7113,789,65,0.56,0.1111
2088,39,2022-06-19,665.42,653,74,5,8.99,0.1135
2089,39,2022-06-20,668.35,5317,142,17,4.71,0.0269
2090,39,2022-06-21,589.93,1040,41,4,14.39,0.0401
2091,39,2022-06-22,516.21,3237,108,14,4.78,0.0335
2092,39,2022-06-23,584.12,3250,202,24,2.89,0.0623
2093,40,2023-08-07,454.1,7524,678,55,0.67,0.0902
2094,40,2023-08-08,712.83,1826,168,14,4.24,0.0923
2095,40,2023-08-09,531.76,3065,125,7,4.25,0.041
2096,40,2023-08-10,538.41,7010,416,39,1.29,0.0594
2097,40,2023-08-11,500.76,6111,559,25,0.9,0.0916
2098,40,2023-08-12,543.32,5804,625,77,0.87,0.1077
2099,40,2023-08-13,686.84,574,18,2,38.16,0.0316
2100,40,2023-08-14,707.29,7401,836,96,0.85,0.113
2101,40,2023-08-15,689.75,4477,498,16,1.39,0.1113
2102,40,2023-08-16,619.89,3105,182,21,3.41,0.0588
2103,40,2023-08-17,768.13,2978,238,31,3.23,0.0802
2104,40,2023-08-18,574.86,3997,245,13,2.35,0.0615
2105,40,2023-08-19,522.79,5455,408,12,1.28,0.0749
2106,40,2023-08-20,530.06,7293,466,21,1.14,0.064
2107,40,2023-08-21,577.52,2402,163,19,3.54,0.0683
2108,40,2023-08-22,757.7,756,86,2,8.81,0.115
2109,40,2023-08-23,681.33,4833,468,22,1.46,0.097
2110,40,2023-08-24,532.62,1270,61,7,8.73,0.0488
2111,40,2023-08-25,517.09,5472,518,29,1.0,0.0947
2112,40,2023-08-26,715.37,3588,374,38,1.91,0.1043
2113,40,2023-08-27,527.81,511,39,3,13.53,0.0766
2114,40,2023-08-28,771.93,1569,105,12,7.35,0.0675
2115,40,2023-08-29,617.24,5759,401,12,1.54,0.0697
2116,40,2023-08-30,547.7,4682,505,54,1.08,0.108
2117,40,2023-08-31,539.77,3872,424,48,1.27,0.1096
2118,40,2023-09-01,715.88,1916,182,5,3.93,0.0954
2119,40,2023-09-02,688.23,5102,112,10,6.14,0.022
2120,40,2023-09-03,665.53,7603,354,22,1.88,0.0466
2121,40,2023-09-04,750.74,539,24,1,31.28,0.045
2122,40,2023-09-05,566.04,874,101,9,5.6,0.1162
2123,40,2023-09-06,633.88,6728,805,25,0.79,0.1197
2124,40,2023-09-07,494.15,6580,622,56,0.79,0.0946
2125,40,2023-09-08,730.18,5399,496,46,1.47,0.092
2126,40,2023-09-09,458.14,2823,217,25,2.11,0.077
2127,40,2023-09-10,712.16,6855,747,63,0.95,0.109
2128,40,2023-09-11,594.04,5465,653,44,0.91,0.1196
2129,40,2023-09-12,543.89,969,101,13,5.39,0.1043
2130,40,2023-09-13,689.78,2185,101,14,6.83,0.0462
2131,40,2023-09-14,672.96,6225,227,22,2.96,0.0366
2132,40,2023-09-15,626.58,7061,312,34,2.01,0.0443
2133,40,2023-09-16,723.32,6886,501,21,1.44,0.0728
2134,40,2023-09-17,724.36,2645,81,8,8.94,0.031
2135,40,2023-09-18,599.05,1984,226,23,2.65,0.1143
2136,40,2023-09-19,619.84,6177,539,42,1.15,0.0874
2137,40,2023-09-20,729.16,7115,330,20,2.21,0.0464
2138,40,2023-09-21,755.46,6591,326,11,2.32,0.0495
2139,40,2023-09-22,587.72,3160,223,25,2.64,0.0708
2140,40,2023-09-23,644.66,2237,171,11,3.77,0.0767
2141,40,2023-09-24,561.64,1965,184,21,3.05,0.0937
2142,40,2023-09-25,573.45,764,81,4,7.08,0.1066
2143,40,2023-09-26,648.04,908,58,4,11.17,0.0643
2144,40,2023-09-27,591.07,5991,216,9,2.74,0.0361
2145,40,2023-09-28,742.04,1575,112,6,6.63,0.0715
2146,40,2023-09-29,732.99,3421,160,19,4.58,0.047
2147,40,2023-09-30,651.88,6828,433,40,1.51,0.0634
2148,40,2023-10-01,420.24,7953,534,30,0.79,0.0673
2149,40,2023-10-02,478.59,2732,127,19,3.77,0.0467
2150,40,2023-10-03,747.3,4018,109,8,6.86,0.0271
2151,40,2023-10-04,705.8,4865,291,30,2.43,0.06
2152,40,2023-10-05,510.08,2191,217,7,2.35,0.0993
2153,40,2023-10-06,576.92,3180,372,36,1.55,0.1172
2154,40,2023-10-07,766.36,2391,210,16,3.65,0.0882
2155,40,2023-10-08,428.65,2135,100,13,4.29,0.0471
2156,40,2023-10-09,555.33,7619,715,62,0.78,0.0939
2157,40,2023-10-10,733.99,6610,466,40,1.58,0.0706
2158,40,2023-10-11,595.08,4231,263,24,2.26,0.0622
2159,40,2023-10-12,713.36,1659,56,7,12.74,0.0342
2160,40,2023-10-13,434.05,6883,394,57,1.1,0.0572
2161,40,2023-10-14,454.75,7147,558,80,0.81,0.0781
2162,40,2023-10-15,764.39,2130,150,19,5.1,0.0707
2163,40,2023-10-16,772.07,2106,234,11,3.3,0.1113
2164,40,2023-10-17,636.69,2927,229,24,2.78,0.0786
2165,40,2023-10-18,509.18,2226,196,27,2.6,0.0881
2166,40,2023-10-19,770.34,5501,209,24,3.69,0.038
2167,40,2023-10-20,526.8,4444,383,32,1.38,0.0863
2168,40,2023-10-21,649.37,4347,217,28,2.99,0.05
2169,40,2023-10-22,492.77,6099,184,6,2.68,0.0302
2170,40,2023-10-23,726.79,7987,749,53,0.97,0.0939
2171,40,2023-10-24,551.81,7687,319,10,1.73,0.0416
2172,40,2023-10-25,579.31,7779,524,41,1.11,0.0674
2173,40,2023-10-26,591.67,2137,148,8,4.0,0.0693
2174,40,2023-10-27,463.61,5462,270,20,1.72,0.0496
2175,40,2023-10-28,556.71,2784,273,24,2.04,0.0981
2176,41,2022-06-19,206.78,5193,613,87,0.34,0.1181
2177,41,2022-06-20,276.39,3608,417,20,0.66,0.1159
2178,41,2022-06-21,192.4,5066,219,8,0.88,0.0433
2179,41,2022-06-22,267.79,6995,345,12,0.78,0.0494
2180,41,2022-06-23,262.22,5178,401,34,0.65,0.0775
2181,41,2022-06-24,244.36,6401,149,21,1.64,0.0233
2182,41,2022-06-25,317.16,6454,374,13,0.85,0.058
2183,41,2022-06-26,212.14,6822,718,54,0.3,0.1053
2184,41,2022-06-27,238.62,6926,581,73,0.41,0.0839
2185,41,2022-06-28,289.73,7845,397,26,0.73,0.0506
2186,41,2022-06-29,254.84,7748,411,45,0.62,0.0531
2187,41,2022-06-30,274.95,1755,102,7,2.7,0.0585
2188,41,2022-07-01,271.81,2792,313,41,0.87,0.1122
2189,41,2022-07-02,224.76,6311,437,20,0.51,0.0693
2190,41,2022-07-03,284.38,7784,736,95,0.39,0.0946
2191,41,2022-07-04,234.43,757,60,5,3.91,0.0801
2192,41,2022-07-05,242.3,2863,179,19,1.35,0.0627
2193,41,2022-07-06,256.14,2668,234,13,1.09,0.0881
2194,41,2022-07-07,195.88,4185,458,31,0.43,0.1095
2195,41,2022-07-08,204.41,4497,477,50,0.43,0.1061
2196,41,2022-07-09,251.66,1469,32,3,7.86,0.0224
